catg_id,cal_yr_num,qtr_of_yr_num,mnth_of_yr_num,mnth_of_qtr_num,site_promo_dsc_amt,holiday_ind,gms
3590,2020,1,3,3,0.0,0,0.0
3590,2020,2,4,1,0.0,0,0.0
3590,2020,2,5,2,0.0,1,0.0
3590,2020,2,6,3,0.0,1,0.0
3590,2020,3,7,1,0.0,1,0.0
3590,2020,3,8,2,0.0,0,0.0
3591,2015,3,8,2,0.0,0,189.46
3591,2015,3,9,3,0.0,1,1029.75
3591,2015,4,10,1,0.0,1,771.6
3591,2015,4,11,2,0.0,1,573.39
3591,2015,4,12,3,0.0,1,1141.61
3591,2016,1,1,1,0.0,1,598.83
3591,2016,1,2,2,0.0,1,556.21
3591,2016,1,3,3,0.0,0,958.69
3591,2016,2,4,1,0.0,0,659.8
3591,2016,2,5,2,0.0,1,196.98
3591,2016,2,6,3,0.0,1,155.48
3591,2016,3,7,1,0.0,1,71.99
3591,2016,3,8,2,0.0,0,112.99
3591,2016,3,9,3,0.0,1,121.98
3591,2016,4,10,1,0.0,1,0.0
3591,2016,4,11,2,0.0,1,30.99
3591,2016,4,12,3,0.0,1,657.89
3591,2017,1,1,1,0.0,1,0.0
3591,2017,1,2,2,0.0,1,0.0
3591,2017,1,3,3,0.0,0,0.0
3591,2017,2,4,1,0.0,0,108.43
3591,2017,2,5,2,0.0,1,0.0
3591,2017,2,6,3,0.0,1,61.98
3591,2017,3,7,1,0.0,1,75.49
3591,2017,3,8,2,0.0,0,136.98
3591,2017,3,9,3,0.0,1,0.0
3591,2017,4,10,1,0.0,1,0.0
3591,2017,4,11,2,0.0,1,0.0
3591,2017,4,12,3,0.0,1,0.0
3591,2018,1,1,1,0.0,1,0.0
3591,2018,1,2,2,0.0,1,0.0
3591,2018,1,3,3,0.0,0,0.0
3591,2018,2,4,1,0.0,0,0.0
3591,2018,2,5,2,0.0,1,0.0
3591,2018,2,6,3,0.0,1,0.0
3591,2018,3,7,1,0.0,1,0.0
3591,2018,3,8,2,0.0,0,0.0
3591,2018,3,9,3,0.0,1,0.0
3591,2018,4,10,1,0.0,1,0.0
3591,2018,4,11,2,0.0,1,0.0
3591,2018,4,12,3,0.0,1,0.0
3591,2019,1,1,1,0.0,1,0.0
3591,2019,1,2,2,0.0,1,0.0
3591,2019,1,3,3,0.0,0,0.0
3591,2019,2,4,1,0.0,0,0.0
3591,2019,2,5,2,0.0,1,0.0
3591,2019,2,6,3,0.0,1,0.0
3591,2019,3,7,1,0.0,1,0.0
3591,2019,3,8,2,0.0,0,0.0
3591,2019,3,9,3,0.0,1,0.0
3591,2019,4,10,1,0.0,1,0.0
3591,2019,4,11,2,0.0,1,0.0
3591,2019,4,12,3,0.0,1,0.0
3591,2020,1,1,1,0.0,1,0.0
3591,2020,1,2,2,0.0,1,0.0
3591,2020,1,3,3,0.0,0,0.0
3591,2020,2,4,1,0.0,0,0.0
3591,2020,2,5,2,0.0,1,0.0
3591,2020,2,6,3,0.0,1,0.0
3591,2020,3,7,1,0.0,1,0.0
3591,2020,3,8,2,0.0,0,0.0
3592,2015,3,8,2,0.0,0,0.0
3592,2015,3,9,3,0.0,1,1292.88
3592,2015,4,10,1,0.0,1,115.99
3592,2015,4,11,2,0.0,1,316.96
3592,2015,4,12,3,0.0,1,749.91
3592,2016,1,1,1,0.0,1,432.37
3592,2016,1,2,2,0.0,1,298.39
3592,2016,1,3,3,0.0,0,129.61
3592,2016,2,4,1,0.0,0,71.49
3592,2016,2,5,2,0.0,1,0.0
3592,2016,2,6,3,0.0,1,0.0
3592,2016,3,7,1,0.0,1,0.0
3592,2016,3,8,2,0.0,0,0.0
3592,2016,3,9,3,0.0,1,0.0
3592,2016,4,10,1,0.0,1,0.0
3592,2016,4,11,2,0.0,1,0.0
3592,2016,4,12,3,0.0,1,0.0
3592,2017,1,1,1,0.0,1,0.0
3592,2017,1,2,2,0.0,1,0.0
3592,2017,1,3,3,0.0,0,0.0
3592,2017,2,4,1,0.0,0,0.0
3592,2017,2,5,2,0.0,1,0.0
3592,2017,2,6,3,0.0,1,0.0
3592,2017,3,7,1,0.0,1,0.0
3592,2017,3,8,2,0.0,0,0.0
3592,2017,3,9,3,0.0,1,0.0
3592,2017,4,10,1,0.0,1,0.0
3592,2017,4,11,2,0.0,1,0.0
3592,2017,4,12,3,0.0,1,0.0
3592,2018,1,1,1,0.0,1,0.0
3592,2018,1,2,2,0.0,1,0.0
3592,2018,1,3,3,0.0,0,0.0
3592,2018,2,4,1,0.0,0,0.0
3592,2018,2,5,2,0.0,1,0.0
3592,2018,2,6,3,0.0,1,0.0
3592,2018,3,7,1,0.0,1,0.0
3592,2018,3,8,2,0.0,0,0.0
3592,2018,3,9,3,0.0,1,0.0
3592,2018,4,10,1,0.0,1,0.0
3592,2018,4,11,2,0.0,1,0.0
3592,2018,4,12,3,0.0,1,0.0
3592,2019,1,1,1,0.0,1,0.0
3592,2019,1,2,2,0.0,1,0.0
3592,2019,1,3,3,0.0,0,0.0
3592,2019,2,4,1,0.0,0,0.0
3592,2019,2,5,2,0.0,1,0.0
3592,2019,2,6,3,0.0,1,0.0
3592,2019,3,7,1,0.0,1,0.0
3592,2019,3,8,2,0.0,0,0.0
3592,2019,3,9,3,0.0,1,0.0
3592,2019,4,10,1,0.0,1,0.0
3592,2019,4,11,2,0.0,1,0.0
3592,2019,4,12,3,0.0,1,0.0
3592,2020,1,1,1,0.0,1,0.0
3592,2020,1,2,2,0.0,1,0.0
3592,2020,1,3,3,0.0,0,0.0
3592,2020,2,4,1,0.0,0,0.0
3592,2020,2,5,2,0.0,1,0.0
3592,2020,2,6,3,0.0,1,0.0
3592,2020,3,7,1,0.0,1,0.0
3592,2020,3,8,2,0.0,0,0.0
3593,2015,3,8,2,0.0,0,48.99
3593,2015,3,9,3,0.0,1,299.2
3593,2015,4,10,1,0.0,1,99.93
3593,2015,4,11,2,0.0,1,278.35
3593,2015,4,12,3,0.0,1,217.36
3593,2016,1,1,1,0.0,1,335.04
3593,2016,1,2,2,0.0,1,729.01
3593,2016,1,3,3,0.0,0,167.97
3593,2016,2,4,1,0.0,0,167.97
3593,2016,2,5,2,0.0,1,109.98
3593,2016,2,6,3,0.0,1,189.97
3593,2016,3,7,1,0.0,1,325.38
3593,2016,3,8,2,0.0,0,89.98
3593,2016,3,9,3,0.0,1,91.12
3593,2016,4,10,1,0.0,1,193.74
3593,2016,4,11,2,0.0,1,59.99
3593,2016,4,12,3,0.0,1,107.76
3593,2017,1,1,1,0.0,1,0.0
3593,2017,1,2,2,0.0,1,0.0
3593,2017,1,3,3,0.0,0,80.92
3593,2017,2,4,1,0.0,0,40.49
3593,2017,2,5,2,0.0,1,117.49
3593,2017,2,6,3,0.0,1,0.0
3593,2017,3,7,1,0.0,1,0.0
3593,2017,3,8,2,0.0,0,0.0
3593,2017,3,9,3,0.0,1,0.0
3593,2017,4,10,1,0.0,1,0.0
3593,2017,4,11,2,0.0,1,0.0
3593,2017,4,12,3,0.0,1,0.0
3593,2018,1,1,1,0.0,1,0.0
3593,2018,1,2,2,0.0,1,0.0
3593,2018,1,3,3,0.0,0,0.0
3593,2018,2,4,1,0.0,0,0.0
3593,2018,2,5,2,0.0,1,0.0
3593,2018,2,6,3,0.0,1,0.0
3593,2018,3,7,1,0.0,1,0.0
3593,2018,3,8,2,0.0,0,0.0
3593,2018,3,9,3,0.0,1,0.0
3593,2018,4,10,1,0.0,1,0.0
3593,2018,4,11,2,0.0,1,0.0
3593,2018,4,12,3,0.0,1,0.0
3593,2019,1,1,1,0.0,1,0.0
3593,2019,1,2,2,0.0,1,0.0
3593,2019,1,3,3,0.0,0,0.0
3593,2019,2,4,1,0.0,0,0.0
3593,2019,2,5,2,0.0,1,0.0
3593,2019,2,6,3,0.0,1,0.0
3593,2019,3,7,1,0.0,1,0.0
3593,2019,3,8,2,0.0,0,0.0
3593,2019,3,9,3,0.0,1,0.0
3593,2019,4,10,1,0.0,1,0.0
3593,2019,4,11,2,0.0,1,0.0
3593,2019,4,12,3,0.0,1,0.0
3593,2020,1,1,1,0.0,1,0.0
3593,2020,1,2,2,0.0,1,0.0
3593,2020,1,3,3,0.0,0,0.0
3593,2020,2,4,1,0.0,0,0.0
3593,2020,2,5,2,0.0,1,0.0
3593,2020,2,6,3,0.0,1,0.0
3593,2020,3,7,1,0.0,1,0.0
3593,2020,3,8,2,0.0,0,0.0
3594,2015,3,8,2,0.0,0,0.0
3594,2015,3,9,3,0.0,1,1285.48
3594,2015,4,10,1,0.0,1,52.98
3594,2015,4,11,2,0.0,1,85.37
3594,2015,4,12,3,0.0,1,1600.41
3594,2016,1,1,1,0.0,1,61.96
3594,2016,1,2,2,0.0,1,72.96
3594,2016,1,3,3,0.0,0,291.47
3594,2016,2,4,1,0.0,0,0.0
3594,2016,2,5,2,0.0,1,112.49
3594,2016,2,6,3,0.0,1,0.0
3594,2016,3,7,1,0.0,1,0.0
3594,2016,3,8,2,0.0,0,0.0
3594,2016,3,9,3,0.0,1,3897.84
3594,2016,4,10,1,0.0,1,4023.34
3594,2016,4,11,2,0.0,1,773.47
3594,2016,4,12,3,0.0,1,0.0
3594,2017,1,1,1,0.0,1,0.0
3594,2017,1,2,2,0.0,1,293.21
3594,2017,1,3,3,0.0,0,0.0
3594,2017,2,4,1,0.0,0,1358.48
3594,2017,2,5,2,0.0,1,549.89
3594,2017,2,6,3,0.0,1,233.99
3594,2017,3,7,1,0.0,1,1183.98
3594,2017,3,8,2,0.0,0,129.99
3594,2017,3,9,3,0.0,1,0.0
3594,2017,4,10,1,0.0,1,0.0
3594,2017,4,11,2,0.0,1,0.0
3594,2017,4,12,3,0.0,1,0.0
3594,2018,1,1,1,0.0,1,0.0
3594,2018,1,2,2,0.0,1,0.0
3594,2018,1,3,3,0.0,0,0.0
3594,2018,2,4,1,0.0,0,0.0
3594,2018,2,5,2,0.0,1,0.0
3594,2018,2,6,3,0.0,1,0.0
3594,2018,3,7,1,0.0,1,0.0
3594,2018,3,8,2,0.0,0,0.0
3594,2018,3,9,3,0.0,1,0.0
3594,2018,4,10,1,0.0,1,0.0
3594,2018,4,11,2,0.0,1,0.0
3594,2018,4,12,3,0.0,1,0.0
3594,2019,1,1,1,0.0,1,0.0
3594,2019,1,2,2,0.0,1,0.0
3594,2019,1,3,3,0.0,0,0.0
3594,2019,2,4,1,0.0,0,0.0
3594,2019,2,5,2,0.0,1,0.0
3594,2019,2,6,3,0.0,1,0.0
3594,2019,3,7,1,0.0,1,0.0
3594,2019,3,8,2,0.0,0,0.0
3594,2019,3,9,3,0.0,1,0.0
3594,2019,4,10,1,0.0,1,0.0
3594,2019,4,11,2,0.0,1,0.0
3594,2019,4,12,3,0.0,1,0.0
3594,2020,1,1,1,0.0,1,0.0
3594,2020,1,2,2,0.0,1,0.0
3594,2020,1,3,3,0.0,0,0.0
3594,2020,2,4,1,0.0,0,0.0
3594,2020,2,5,2,0.0,1,0.0
3594,2020,2,6,3,0.0,1,0.0
3594,2020,3,7,1,0.0,1,0.0
3594,2020,3,8,2,0.0,0,0.0
3595,2015,3,8,2,0.0,0,3176.61
3595,2015,3,9,3,0.0,1,10753.83
3595,2015,4,10,1,0.0,1,2939.45
3595,2015,4,11,2,0.009749801948306332,0,6892.14
3595,2015,4,12,3,0.0,1,4834.07
3595,2016,1,1,1,0.0,1,3848.94
3595,2016,1,2,2,0.0,1,6160.69
3595,2016,1,3,3,0.0,0,2580.87
3595,2016,2,4,1,0.0,0,5654.3
3595,2016,2,5,2,0.0,1,1433.96
3595,2016,2,6,3,0.0,1,833.98
3595,2016,3,7,1,0.0,1,4154.3
3595,2016,3,8,2,0.0,0,2534.95
3595,2016,3,9,3,0.0,1,425.98
3595,2016,4,10,1,0.0,1,160.7
3595,2016,4,11,2,0.0,1,0.0
3595,2016,4,12,3,0.0,1,444.55
3595,2017,1,1,1,0.0,1,121.99
3595,2017,1,2,2,0.0,1,448.45
3595,2017,1,3,3,0.0,0,900.45
3595,2017,2,4,1,0.0,0,702.74
3595,2017,2,5,2,0.0,1,984.77
3595,2017,2,6,3,0.0,1,191.99
3595,2017,3,7,1,0.0,1,3568.21
3595,2017,3,8,2,0.0,0,0.0
3595,2017,3,9,3,0.0,1,0.0
3595,2017,4,10,1,0.0,1,0.0
3595,2017,4,11,2,0.0,1,0.0
3595,2017,4,12,3,0.0,1,0.0
3595,2018,1,1,1,0.0,1,0.0
3595,2018,1,2,2,0.0,1,0.0
3595,2018,1,3,3,0.0,0,0.0
3595,2018,2,4,1,0.0,0,0.0
3595,2018,2,5,2,0.0,1,0.0
3595,2018,2,6,3,0.0,1,0.0
3595,2018,3,7,1,0.0,1,0.0
3595,2018,3,8,2,0.0,0,0.0
3595,2018,3,9,3,0.0,1,0.0
3595,2018,4,10,1,0.0,1,0.0
3595,2018,4,11,2,0.0,1,0.0
3595,2018,4,12,3,0.0,1,0.0
3595,2019,1,1,1,0.0,1,0.0
3595,2019,1,2,2,0.0,1,0.0
3595,2019,1,3,3,0.0,0,0.0
3595,2019,2,4,1,0.0,0,0.0
3595,2019,2,5,2,0.0,1,0.0
3595,2019,2,6,3,0.0,1,0.0
3595,2019,3,7,1,0.0,1,0.0
3595,2019,3,8,2,0.0,0,0.0
3595,2019,3,9,3,0.0,1,0.0
3595,2019,4,10,1,0.0,1,0.0
3595,2019,4,11,2,0.0,1,0.0
3595,2019,4,12,3,0.0,1,0.0
3595,2020,1,1,1,0.0,1,0.0
3595,2020,1,2,2,0.0,1,0.0
3595,2020,1,3,3,0.0,0,0.0
3595,2020,2,4,1,0.0,0,0.0
3595,2020,2,5,2,0.0,1,0.0
3595,2020,2,6,3,0.0,1,0.0
3595,2020,3,7,1,0.0,1,0.0
3595,2020,3,8,2,0.0,0,0.0
3596,2015,3,8,2,0.0,0,39.99
3596,2015,3,9,3,0.0,1,58.98
3596,2015,4,10,1,0.0,1,157.97
3596,2015,4,11,2,0.0,1,248.57
3596,2015,4,12,3,0.0,1,133.21
3596,2016,1,1,1,0.0,1,149.4
3596,2016,1,2,2,0.0,1,76.99
3596,2016,1,3,3,0.0,0,1272.41
3596,2016,2,4,1,0.0,0,130.97
3596,2016,2,5,2,0.0,1,39.49
3596,2016,2,6,3,0.0,1,248.94
3596,2016,3,7,1,0.0,1,471.91
3596,2016,3,8,2,0.0,0,134.42
3596,2016,3,9,3,0.0,1,661.8
3596,2016,4,10,1,0.0,1,128.46
3596,2016,4,11,2,0.0,1,414.42
3596,2016,4,12,3,0.0,1,303.96
3596,2017,1,1,1,0.0,1,118.47
3596,2017,1,2,2,0.0,1,0.0
3596,2017,1,3,3,0.0,0,157.46
3596,2017,2,4,1,0.0,0,111.47
3596,2017,2,5,2,0.0,1,135.98
3596,2017,2,6,3,0.0,1,250.45
3596,2017,3,7,1,0.0,1,68.98
3596,2017,3,8,2,0.0,0,99.97
3596,2017,3,9,3,0.0,1,0.0
3596,2017,4,10,1,0.0,1,0.0
3596,2017,4,11,2,0.0,1,0.0
3596,2017,4,12,3,0.0,1,0.0
3596,2018,1,1,1,0.0,1,0.0
3596,2018,1,2,2,0.0,1,0.0
3596,2018,1,3,3,0.0,0,0.0
3596,2018,2,4,1,0.0,0,0.0
3596,2018,2,5,2,0.0,1,0.0
3596,2018,2,6,3,0.0,1,0.0
3596,2018,3,7,1,0.0,1,0.0
3596,2018,3,8,2,0.0,0,0.0
3596,2018,3,9,3,0.0,1,0.0
3596,2018,4,10,1,0.0,1,0.0
3596,2018,4,11,2,0.0,1,0.0
3596,2018,4,12,3,0.0,1,0.0
3596,2019,1,1,1,0.0,1,0.0
3596,2019,1,2,2,0.0,1,0.0
3596,2019,1,3,3,0.0,0,0.0
3596,2019,2,4,1,0.0,0,0.0
3596,2019,2,5,2,0.0,1,0.0
3596,2019,2,6,3,0.0,1,0.0
3596,2019,3,7,1,0.0,1,0.0
3596,2019,3,8,2,0.0,0,0.0
3596,2019,3,9,3,0.0,1,0.0
3596,2019,4,10,1,0.0,1,0.0
3596,2019,4,11,2,0.0,1,0.0
3596,2019,4,12,3,0.0,1,0.0
3596,2020,1,1,1,0.0,1,0.0
3596,2020,1,2,2,0.0,1,0.0
3596,2020,1,3,3,0.0,0,0.0
3596,2020,2,4,1,0.0,0,0.0
3596,2020,2,5,2,0.0,1,0.0
3596,2020,2,6,3,0.0,1,0.0
3596,2020,3,7,1,0.0,1,0.0
3596,2020,3,8,2,0.0,0,0.0
3597,2015,3,8,2,0.0,0,197.94
3597,2015,3,9,3,0.0,1,85.4
3597,2015,4,10,1,0.0,1,232.42
3597,2015,4,11,2,0.0,1,188.92
3597,2015,4,12,3,0.0,1,492.82
3597,2016,1,1,1,0.0,1,168.08
3597,2016,1,2,2,0.0,1,112.91
3597,2016,1,3,3,0.0,0,264.4
3597,2016,2,4,1,0.0,0,213.87
3597,2016,2,5,2,0.0,1,134.53
3597,2016,2,6,3,0.0,1,152.27
3597,2016,3,7,1,0.0,1,94.13
3597,2016,3,8,2,0.0,0,130.8
3597,2016,3,9,3,0.0,1,22.09
3597,2016,4,10,1,0.0,1,0.0
3597,2016,4,11,2,0.0,1,66.49
3597,2016,4,12,3,0.0,1,581.99
3597,2017,1,1,1,0.0,1,655.36
3597,2017,1,2,2,0.0,1,0.0
3597,2017,1,3,3,0.0,0,0.0
3597,2017,2,4,1,0.0,0,0.0
3597,2017,2,5,2,0.0,1,0.0
3597,2017,2,6,3,0.0,1,0.0
3597,2017,3,7,1,0.0,1,0.0
3597,2017,3,8,2,0.0,0,0.0
3597,2017,3,9,3,0.0,1,0.0
3597,2017,4,10,1,0.0,1,0.0
3597,2017,4,11,2,0.0,1,0.0
3597,2017,4,12,3,0.0,1,0.0
3597,2018,1,1,1,0.0,1,0.0
3597,2018,1,2,2,0.0,1,0.0
3597,2018,1,3,3,0.0,0,0.0
3597,2018,2,4,1,0.0,0,0.0
3597,2018,2,5,2,0.0,1,0.0
3597,2018,2,6,3,0.0,1,0.0
3597,2018,3,7,1,0.0,1,0.0
3597,2018,3,8,2,0.0,0,0.0
3597,2018,3,9,3,0.0,1,0.0
3597,2018,4,10,1,0.0,1,0.0
3597,2018,4,11,2,0.0,1,0.0
3597,2018,4,12,3,0.0,1,0.0
3597,2019,1,1,1,0.0,1,0.0
3597,2019,1,2,2,0.0,1,0.0
3597,2019,1,3,3,0.0,0,0.0
3597,2019,2,4,1,0.0,0,0.0
3597,2019,2,5,2,0.0,1,0.0
3597,2019,2,6,3,0.0,1,0.0
3597,2019,3,7,1,0.0,1,0.0
3597,2019,3,8,2,0.0,0,0.0
3597,2019,3,9,3,0.0,1,0.0
3597,2019,4,10,1,0.0,1,0.0
3597,2019,4,11,2,0.0,1,0.0
3597,2019,4,12,3,0.0,1,0.0
3597,2020,1,1,1,0.0,1,0.0
3597,2020,1,2,2,0.0,1,0.0
3597,2020,1,3,3,0.0,0,0.0
3597,2020,2,4,1,0.0,0,0.0
3597,2020,2,5,2,0.0,1,0.0
3597,2020,2,6,3,0.0,1,0.0
3597,2020,3,7,1,0.0,1,0.0
3597,2020,3,8,2,0.0,0,0.0
3598,2015,3,8,2,0.0,0,0.0
3598,2015,3,9,3,0.0,1,0.0
3598,2015,4,10,1,0.0,1,0.0
3598,2015,4,11,2,0.0,1,0.0
3598,2015,4,12,3,0.0,1,159.98
3598,2016,1,1,1,0.0,1,763.09
3598,2016,1,2,2,0.0,1,1175.86
3598,2016,1,3,3,0.0,0,840.9
3598,2016,2,4,1,0.0,0,119.98
3598,2016,2,5,2,0.0,1,76.49
3598,2016,2,6,3,0.0,1,53.98
3598,2016,3,7,1,0.0,1,0.0
3598,2016,3,8,2,0.0,0,26.99
3598,2016,3,9,3,0.0,1,0.0
3598,2016,4,10,1,0.0,1,59.99
3598,2016,4,11,2,0.0,1,0.0
3598,2016,4,12,3,0.0,1,41.49
3598,2017,1,1,1,0.0,1,0.0
3598,2017,1,2,2,0.0,1,0.0
3598,2017,1,3,3,0.0,0,0.0
3598,2017,2,4,1,0.0,0,0.0
3598,2017,2,5,2,0.0,1,0.0
3598,2017,2,6,3,0.0,1,0.0
3598,2017,3,7,1,0.0,1,0.0
3598,2017,3,8,2,0.0,0,703.92
3598,2017,3,9,3,0.0,1,0.0
3598,2017,4,10,1,0.0,1,0.0
3598,2017,4,11,2,0.0,1,0.0
3598,2017,4,12,3,0.0,1,0.0
3598,2018,1,1,1,0.0,1,0.0
3598,2018,1,2,2,0.0,1,0.0
3598,2018,1,3,3,0.0,0,0.0
3598,2018,2,4,1,0.0,0,0.0
3598,2018,2,5,2,0.0,1,0.0
3598,2018,2,6,3,0.0,1,0.0
3598,2018,3,7,1,0.0,1,0.0
3598,2018,3,8,2,0.0,0,0.0
3598,2018,3,9,3,0.0,1,0.0
3598,2018,4,10,1,0.0,1,0.0
3598,2018,4,11,2,0.0,1,0.0
3598,2018,4,12,3,0.0,1,0.0
3598,2019,1,1,1,0.0,1,0.0
3598,2019,1,2,2,0.0,1,0.0
3598,2019,1,3,3,0.0,0,0.0
3598,2019,2,4,1,0.0,0,0.0
3598,2019,2,5,2,0.0,1,0.0
3598,2019,2,6,3,0.0,1,0.0
3598,2019,3,7,1,0.0,1,0.0
3598,2019,3,8,2,0.0,0,0.0
3598,2019,3,9,3,0.0,1,0.0
3598,2019,4,10,1,0.0,1,0.0
3598,2019,4,11,2,0.0,1,0.0
3598,2019,4,12,3,0.0,1,0.0
3598,2020,1,1,1,0.0,1,0.0
3598,2020,1,2,2,0.0,1,0.0
3598,2020,1,3,3,0.0,0,0.0
3598,2020,2,4,1,0.0,0,0.0
3598,2020,2,5,2,0.0,1,0.0
3598,2020,2,6,3,0.0,1,0.0
3598,2020,3,7,1,0.0,1,0.0
3598,2020,3,8,2,0.0,0,0.0
3600,2015,3,8,2,0.0,0,136.18
3600,2015,3,9,3,0.0,1,357.63
3600,2015,4,10,1,0.0,1,819.67
3600,2015,4,11,2,0.0,1,3872.4
3600,2015,4,12,3,0.0,1,2830.82
3600,2016,1,1,1,0.0,1,948.11
3600,2016,1,2,2,0.0,1,1129.33
3600,2016,1,3,3,0.0,0,554.86
3600,2016,2,4,1,0.0,0,423.41
3600,2016,2,5,2,0.0,1,3412.45
3600,2016,2,6,3,0.0,1,767.97
3600,2016,3,7,1,0.0,1,490.97
3600,2016,3,8,2,0.0,0,418.13
3600,2016,3,9,3,0.0,1,405.67
3600,2016,4,10,1,0.0,1,158.91
3600,2016,4,11,2,0.0,1,294.15
3600,2016,4,12,3,0.0,1,274.48
3600,2017,1,1,1,0.0,1,622.07
3600,2017,1,2,2,0.0,1,513.75
3600,2017,1,3,3,0.0,0,720.26
3600,2017,2,4,1,0.0,0,466.96
3600,2017,2,5,2,0.0,1,279.89
3600,2017,2,6,3,0.0,1,489.38
3600,2017,3,7,1,0.0,1,339.67
3600,2017,3,8,2,0.0,0,189.99
3600,2017,3,9,3,0.0,1,0.0
3600,2017,4,10,1,0.0,1,0.0
3600,2017,4,11,2,0.0,1,0.0
3600,2017,4,12,3,0.0,1,0.0
3600,2018,1,1,1,0.0,1,0.0
3600,2018,1,2,2,0.0,1,0.0
3600,2018,1,3,3,0.0,0,0.0
3600,2018,2,4,1,0.0,0,0.0
3600,2018,2,5,2,0.0,1,0.0
3600,2018,2,6,3,0.0,1,0.0
3600,2018,3,7,1,0.0,1,0.0
3600,2018,3,8,2,0.0,0,0.0
3600,2018,3,9,3,0.0,1,0.0
3600,2018,4,10,1,0.0,1,0.0
3600,2018,4,11,2,0.0,1,0.0
3600,2018,4,12,3,0.0,1,0.0
3600,2019,1,1,1,0.0,1,0.0
3600,2019,1,2,2,0.0,1,0.0
3600,2019,1,3,3,0.0,0,0.0
3600,2019,2,4,1,0.0,0,0.0
3600,2019,2,5,2,0.0,1,0.0
3600,2019,2,6,3,0.0,1,0.0
3600,2019,3,7,1,0.0,1,0.0
3600,2019,3,8,2,0.0,0,0.0
3600,2019,3,9,3,0.0,1,0.0
3600,2019,4,10,1,0.0,1,0.0
3600,2019,4,11,2,0.0,1,0.0
3600,2019,4,12,3,0.0,1,0.0
3600,2020,1,1,1,0.0,1,0.0
3600,2020,1,2,2,0.0,1,0.0
3600,2020,1,3,3,0.0,0,0.0
3600,2020,2,4,1,0.0,0,0.0
3600,2020,2,5,2,0.0,1,0.0
3600,2020,2,6,3,0.0,1,0.0
3600,2020,3,7,1,0.0,1,0.0
3600,2020,3,8,2,0.0,0,0.0
3601,2015,3,8,2,0.0,0,480.95
3601,2015,3,9,3,0.0,1,1503.2
3601,2015,4,10,1,0.0,1,480.36
3601,2015,4,11,2,0.0,1,717.26
3601,2015,4,12,3,0.0,1,775.68
3601,2016,1,1,1,0.0,1,1197.56
3601,2016,1,2,2,0.0,1,760.74
3601,2016,1,3,3,0.0,0,967.74
3601,2016,2,4,1,0.0,0,604.29
3601,2016,2,5,2,0.0,1,1390.33
3601,2016,2,6,3,0.0,1,951.32
3601,2016,3,7,1,0.0,1,671.89
3601,2016,3,8,2,0.0,0,1135.78
3601,2016,3,9,3,0.0,1,1044.17
3601,2016,4,10,1,0.0,1,277.85
3601,2016,4,11,2,0.0,1,1065.51
3601,2016,4,12,3,0.0,1,152.46
3601,2017,1,1,1,0.0,1,748.72
3601,2017,1,2,2,0.0,1,401.37
3601,2017,1,3,3,0.0,0,185.46
3601,2017,2,4,1,0.0,0,201.91
3601,2017,2,5,2,0.0,1,201.93
3601,2017,2,6,3,0.0,1,99.49
3601,2017,3,7,1,0.0,1,384.14
3601,2017,3,8,2,0.0,0,2296.23
3601,2017,3,9,3,0.0,1,0.0
3601,2017,4,10,1,0.0,1,0.0
3601,2017,4,11,2,0.0,1,0.0
3601,2017,4,12,3,0.0,1,0.0
3601,2018,1,1,1,0.0,1,0.0
3601,2018,1,2,2,0.0,1,0.0
3601,2018,1,3,3,0.0,0,0.0
3601,2018,2,4,1,0.0,0,0.0
3601,2018,2,5,2,0.0,1,0.0
3601,2018,2,6,3,0.0,1,0.0
3601,2018,3,7,1,0.0,1,0.0
3601,2018,3,8,2,0.0,0,0.0
3601,2018,3,9,3,0.0,1,0.0
3601,2018,4,10,1,0.0,1,0.0
3601,2018,4,11,2,0.0,1,0.0
3601,2018,4,12,3,0.0,1,0.0
3601,2019,1,1,1,0.0,1,0.0
3601,2019,1,2,2,0.0,1,0.0
3601,2019,1,3,3,0.0,0,0.0
3601,2019,2,4,1,0.0,0,0.0
3601,2019,2,5,2,0.0,1,0.0
3601,2019,2,6,3,0.0,1,0.0
3601,2019,3,7,1,0.0,1,0.0
3601,2019,3,8,2,0.0,0,0.0
3601,2019,3,9,3,0.0,1,0.0
3601,2019,4,10,1,0.0,1,0.0
3601,2019,4,11,2,0.0,1,0.0
3601,2019,4,12,3,0.0,1,0.0
3601,2020,1,1,1,0.0,1,0.0
3601,2020,1,2,2,0.0,1,0.0
3601,2020,1,3,3,0.0,0,0.0
3601,2020,2,4,1,0.0,0,0.0
3601,2020,2,5,2,0.0,1,0.0
3601,2020,2,6,3,0.0,1,0.0
3601,2020,3,7,1,0.0,1,0.0
3601,2020,3,8,2,0.0,0,0.0
3602,2015,3,8,2,0.0,0,0.0
3602,2015,3,9,3,0.0,1,0.0
3602,2015,4,10,1,0.0,1,0.0
3602,2015,4,11,2,0.0,1,115.42
3602,2015,4,12,3,0.0,1,0.0
3602,2016,1,1,1,0.0,1,0.0
3602,2016,1,2,2,0.0,1,0.0
3602,2016,1,3,3,0.0,0,0.0
3602,2016,2,4,1,0.0,0,189.95
3602,2016,2,5,2,0.0,1,0.0
3602,2016,2,6,3,0.0,1,0.0
3602,2016,3,7,1,0.0,1,0.0
3602,2016,3,8,2,0.0,0,0.0
3602,2016,3,9,3,0.0,1,0.0
3602,2016,4,10,1,0.0,1,0.0
